Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(45),,Extended wait (45s) for OAM login screen to load,,24-04-2025 11:55:31,24-04-2025 11:56:16,45.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 11:56:16,24-04-2025 11:56:17,0.616s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:56:17,24-04-2025 11:56:17,0.577s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 11:56:17,24-04-2025 11:56:37,20.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText""), password, 0)",,Enter the test password in password field,,24-04-2025 11:56:37,24-04-2025 11:56:38,0.946s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:56:38,24-04-2025 11:56:40,2.163s,PASSED
delay(20),,Wait 20 seconds before login attempt,,24-04-2025 11:56:40,24-04-2025 11:57:00,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 11:57:00,24-04-2025 11:57:01,0.693s,PASSED
delay(20),,Wait 20 seconds for login to complete and home screen to load,,24-04-2025 11:57:01,24-04-2025 11:57:21,20.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Stay""), 0)",,Verify My Stay section exists on home screen,,24-04-2025 11:57:21,24-04-2025 11:57:22,0.815s,PASSED
delay(5),,Brief 5 second wait after verification,,24-04-2025 11:57:22,24-04-2025 11:57:27,5.006s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Stay""), 0)",,Navigate to My Stay section by tapping on it,,24-04-2025 11:57:27,24-04-2025 11:57:27,0.477s,PASSED
delay(30),,Extended wait (30s) for My Stay details to load,,24-04-2025 11:57:27,24-04-2025 11:57:57,30.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.widget.TextView - UPCOMING STAYS""), 0)",,Verify UPCOMING STAYS header is displayed,,24-04-2025 11:57:57,24-04-2025 11:58:30,32.767s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/C726_MyStayAndReservations_My Stay_PastStaysTab_NoStays,,Verify that the Past Stays page in My Stay is displayed correctly when no reservation are added,,24-04-2025 11:58:30,24-04-2025 11:59:44,1m - 13.952s,FAILED
"testData = findTestData(""Data Files/C726"")",,Load test data from Data Files/C726 for My Stay test case,,24-04-2025 11:58:30,24-04-2025 11:58:30,0.004s,PASSED
"username = testData.getValue(""username"", 1)",,Get username from test data (row 1),,24-04-2025 11:58:30,24-04-2025 11:58:30,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get password from test data (row 1),,24-04-2025 11:58:30,24-04-2025 11:58:30,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:58:30,24-04-2025 11:58:48,18.407s,PASSED
delay(10),,Wait 10 seconds for app to load completely,,24-04-2025 11:58:48,24-04-2025 11:58:58,10.002s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login or Sign Up button,,24-04-2025 11:58:58,24-04-2025 11:58:59,0.712s,PASSED
delay(10),,Wait 10 seconds for login screen to load,,24-04-2025 11:58:59,24-04-2025 11:59:09,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText""), username, 0)",,Enter username from test data in username field,,24-04-2025 11:59:09,24-04-2025 11:59:44,34.799s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/WRMA-293_MyStayAndReservations_Error_ReservationsNotLoading_current stays,,"As a Westgate Resorts app user, I want to be able to view my clear guidance on what to do next when my stays fail to load, so that I can troubleshoot the issue or take alternative actions like adding a reservation.
Error: Reservations Not Loading_ current stays",,24-04-2025 11:59:44,24-04-2025 12:00:26,42.180s,FAILED
"testData = findTestData(""Data Files/C790"")",,Load test data from Data Files/C790 for My Stay test case,,24-04-2025 11:59:44,24-04-2025 11:59:44,0.004s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 11:59:44,24-04-2025 11:59:44,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 11:59:44,24-04-2025 11:59:44,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:59:44,24-04-2025 12:00:03,18.918s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 12:00:03,24-04-2025 12:00:13,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up (2)""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 12:00:13,24-04-2025 12:00:14,0.748s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 12:00:14,24-04-2025 12:00:24,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (4)""), email, 0)",,Enter test email in username field,,24-04-2025 12:00:24,24-04-2025 12:00:26,2.478s,FAILED
,,,,,,,
Test Cases/Add Account Number/WRMA-187_Add_Account_Number_Guest mode,,My Account _Guest mode,,24-04-2025 12:00:26,24-04-2025 12:04:51,4m - 24.752s,PASSED
"testData = findTestData(""Data Files/WRMA-187"")",,Load test data from Data Files/WRMA-187 for guest mode and login validation,,24-04-2025 12:00:26,24-04-2025 12:00:26,0.004s,PASSED
"email = testData.getValue(""Email"", 1)",,Extract test email from first row of test data,,24-04-2025 12:00:26,24-04-2025 12:00:26,0.001s,PASSED
"password = testData.getValue(""Password"", 1)",,Extract test password from first row of test data,,24-04-2025 12:00:26,24-04-2025 12:00:26,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 12:00:26,24-04-2025 12:00:44,18.021s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 12:00:44,24-04-2025 12:00:54,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - Continue as a Guest""), 10)",,Select guest user mode by tapping Continue as Guest option,,24-04-2025 12:00:54,24-04-2025 12:00:55,1.221s,PASSED
delay(10),,Wait 10 seconds for guest mode to initialize,,24-04-2025 12:00:55,24-04-2025 12:01:05,10.007s,PASSED
"scrollToText(""recommended"")",,Scroll to find recommended content section,,24-04-2025 12:01:05,24-04-2025 12:01:12,6.184s,PASSED
delay(10),,Wait 10 seconds after scrolling,,24-04-2025 12:01:12,24-04-2025 12:01:22,10.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - My Account""), 10)",,Navigate to My Account section in guest mode,,24-04-2025 12:01:22,24-04-2025 12:01:22,0.740s,PASSED
delay(10),,Wait 10 seconds for account screen to load,,24-04-2025 12:01:22,24-04-2025 12:01:32,10.008s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - My Account""), 10)",,Verify My Account header is displayed in guest mode,,24-04-2025 12:01:32,24-04-2025 12:01:33,0.427s,PASSED
delay(5),,Wait 5 seconds after verification,,24-04-2025 12:01:33,24-04-2025 12:01:38,5.006s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - Create an OAM Account""), 10)",,Verify Create Account option is present in guest mode,,24-04-2025 12:01:38,24-04-2025 12:01:38,0.396s,PASSED
delay(5),,Wait 5 seconds after verification,,24-04-2025 12:01:38,24-04-2025 12:01:43,5.007s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - To access and manage your reservations and Online Account Manager, you must create a user profile or sign into an existing Westgate Online Account Management user profile""), 10)",,Verify account creation prompt message is displayed,,24-04-2025 12:01:43,24-04-2025 12:01:44,0.648s,PASSED
delay(5),,Wait 5 seconds after verification,,24-04-2025 12:01:44,24-04-2025 12:01:49,5.008s,PASSED
"getText(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - To access and manage your reservations and Online Account Manager, you must create a user profile or sign into an existing Westgate Online Account Management user profile""), 10)",,Capture text of account creation prompt for validation,,24-04-2025 12:01:49,24-04-2025 12:01:49,0.365s,PASSED
delay(5),,Wait 5 seconds after text capture,,24-04-2025 12:01:49,24-04-2025 12:01:54,5.008s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - The Westgate Online Account Management System is your convenient resource to book reservations, manage payments, and keep your account up-to-date. Open 247""), 10)",,Verify OAM system description is displayed,,24-04-2025 12:01:54,24-04-2025 12:01:55,0.375s,PASSED
delay(5),,Wait 5 seconds after verification,,24-04-2025 12:01:55,24-04-2025 12:02:00,5.004s,PASSED
"getText(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - The Westgate Online Account Management System is your convenient resource to book reservations, manage payments, and keep your account up-to-date. Open 247""), 10)",,Capture text of OAM system description for validation,,24-04-2025 12:02:00,24-04-2025 12:02:00,0.371s,PASSED
delay(5),,Wait 5 seconds after text capture,,24-04-2025 12:02:00,24-04-2025 12:02:05,5.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - Home""), 10)",,Return to Home screen from guest mode,,24-04-2025 12:02:05,24-04-2025 12:02:06,0.685s,PASSED
delay(10),,Wait 10 seconds for home screen to load,,24-04-2025 12:02:06,24-04-2025 12:02:16,10.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.TextView - Login""), 10)",,Switch from guest to login mode by tapping Login option,,24-04-2025 12:02:16,24-04-2025 12:02:16,0.550s,PASSED
delay(45),,Extended wait (45s) for login screen to load,,24-04-2025 12:02:16,24-04-2025 12:03:01,45.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.EditText (2)""), email, 10)",,Enter test email in login field,,24-04-2025 12:03:01,24-04-2025 12:03:02,0.549s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 12:03:02,24-04-2025 12:03:04,2.298s,PASSED
delay(30),,Extended wait (30s) after text entry,,24-04-2025 12:03:04,24-04-2025 12:03:34,30.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.EditText (1)""), password, 10)",,Enter test password in password field,,24-04-2025 12:03:34,24-04-2025 12:03:35,0.604s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 12:03:35,24-04-2025 12:03:37,2.281s,PASSED
delay(30),,Extended wait (30s) after text entry,,24-04-2025 12:03:37,24-04-2025 12:04:07,30.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/GuestUserMode/android.widget.Button - LOGIN (1)""), 10)",,Complete login by tapping LOGIN button,,24-04-2025 12:04:07,24-04-2025 12:04:07,0.414s,PASSED
delay(20),,Wait 20 seconds for login to complete,,24-04-2025 12:04:07,24-04-2025 12:04:27,20.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - Home (1)""), 10)",,Verify Home section is displayed after successful login,,24-04-2025 12:04:27,24-04-2025 12:04:28,1.100s,PASSED
delay(5),,Wait 5 seconds after verification,,24-04-2025 12:04:28,24-04-2025 12:04:33,5.007s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - My Stay""), 10)",,Verify My Stay section is available after login,,24-04-2025 12:04:33,24-04-2025 12:04:34,0.380s,PASSED
delay(5),,Wait 5 seconds after verification,,24-04-2025 12:04:34,24-04-2025 12:04:39,5.007s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - My Account (1)""), 10)",,Verify My Account section is available after login,,24-04-2025 12:04:39,24-04-2025 12:04:39,0.356s,PASSED
delay(5),,Wait 5 seconds after verification,,24-04-2025 12:04:39,24-04-2025 12:04:44,5.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - Home (1)""), 10)",,Assert Home section exists after login,,24-04-2025 12:04:44,24-04-2025 12:04:45,0.485s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - My Stay""), 10)",,Assert My Stay section exists after login,,24-04-2025 12:04:45,24-04-2025 12:04:45,0.361s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/GuestUserMode/android.view.View - My Account (1)""), 10)",,Assert My Account section exists after login,,24-04-2025 12:04:45,24-04-2025 12:04:45,0.376s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 12:04:45,24-04-2025 12:04:51,5.410s,PASSED
,,,,,,,
Test Cases/Add Account Number/C710-C711_AddAccountNumber_Error)VOAUsers,,"C710-Verify that the appropriate Modal Stack with error message is displayed when entering the incorrect First payment Date
C711-Verify that the appropriate Modal Stack with error message is displayed when entering the incorrect Monthly Payment Amount",,24-04-2025 12:04:51,24-04-2025 12:06:06,1m - 15.215s,FAILED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 12:04:51,24-04-2025 12:05:10,18.936s,PASSED
delay(10),,Wait for 10 seconds for app to load completely,,24-04-2025 12:05:10,24-04-2025 12:05:20,10.007s,PASSED
"tap(findTestObject(""Object Repository/VOAusers/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button to begin authentication process,,24-04-2025 12:05:20,24-04-2025 12:05:21,1.141s,PASSED
delay(10),,Wait for 10 seconds for login screen to load,,24-04-2025 12:05:21,24-04-2025 12:05:31,10.008s,PASSED
"setText(findTestObject(""Object Repository/VOAusers/android.widget.EditText""), ""CGARNER024@GMAIL.COM"", 0)",,"Enter email address ""SELENAWB@GMAIL.COM"" in the email field",,24-04-2025 12:05:31,24-04-2025 12:06:06,35.102s,FAILED
